Channels,FraudVideoCount,Videos,TitleFlag,TagFlag,DescriptionFlag
 , ,https://www.youtube.com/watch?v=zdEEI4-XQ1k,{'per': 1},NoFlag,"{'pay': 15, 'advertis': 2, 'click': 12, 'per': 6}"
 , ,https://www.youtube.com/watch?v=zSiqbUq_0Uk,"{'click': 1, 'per': 1}",NoFlag,"{'pay': 4, 'advertis': 1, 'scam': 2, 'click': 2}"
https://www.youtube.com/UCeBF9nJek-Yvta_4N1VX2vQ,48,https://www.youtube.com/watch?v=v9OuBke8754,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=h8IXQDlYSuA,{'pay': 1},{'pay': 7},{'pay': 3}
 , ,https://www.youtube.com/watch?v=cR1y_RmonOo,{'pay': 2},{'pay': 10},{'pay': 2}
 , ,https://www.youtube.com/watch?v=DgLqO71SCds,{'pay': 2},{'pay': 7},"{'pay': 4, 'click': 1}"
 , ,https://www.youtube.com/watch?v=gO_WAOZNl9U,{'pay': 2},{'pay': 6},{'pay': 3}
 , ,https://www.youtube.com/watch?v=e3eTqenP95E,{'pay': 1},{'pay': 10},{'pay': 11}
 , ,https://www.youtube.com/watch?v=u-S27D7BNXE,{'pay': 1},{'pay': 16},{'pay': 26}
 , ,https://www.youtube.com/watch?v=JcJP5PwNuXM,{'pay': 1},{'pay': 6},{'pay': 3}
 , ,https://www.youtube.com/watch?v=9NyK9_ISPa4,{'pay': 1},{'pay': 10},{'pay': 11}
 , ,https://www.youtube.com/watch?v=78rb9qxEL00,{'pay': 1},{'pay': 15},{'pay': 3}
 , ,https://www.youtube.com/watch?v=uuyrXUl6Lc8,{'pay': 2},{'pay': 7},{'pay': 1}
 , ,https://www.youtube.com/watch?v=z3PFxD43YZw,{'pay': 1},"{'pay': 4, 'click': 1, 'per': 2}","{'pay': 3, 'click': 1}"
 , ,https://www.youtube.com/watch?v=lz2vqXFbjVk,{'pay': 2},"{'pay': 8, ' ads': 3, 'click': 2}","{'pay': 2, 'click': 1}"
 , ,https://www.youtube.com/watch?v=i6Od4gP511k,{'pay': 1},"{'pay': 11, ' ads': 2, 'per': 2}","{'pay': 2, 'per': 1}"
 , ,https://www.youtube.com/watch?v=g5KgXC7e2ng,{'pay': 1},"{'pay': 8, 'per': 1}",{'pay': 3}
 , ,https://www.youtube.com/watch?v=Nk83FihYK34,NoFlag,{'pay': 2},"{'pay': 1, 'click': 1}"
 , ,https://www.youtube.com/watch?v=19nV4yEK_j8,{'per': 1},"{'pay': 5, 'per': 1}","{'pay': 2, 'per': 1}"
 , ,https://www.youtube.com/watch?v=ILx5Lv5F6_Y,"{'pay': 1, 'click': 1}",{'pay': 7},"{'pay': 3, 'click': 1}"
 , ,https://www.youtube.com/watch?v=JtgD1K4oH6A,{'pay': 2},{'pay': 7},{'pay': 2}
 , ,https://www.youtube.com/watch?v=m55GeZGE1JU,{'pay': 1},{'pay': 10},{'click': 1}
 , ,https://www.youtube.com/watch?v=IJUb85ttMmk,{'pay': 1},{'pay': 11},{'pay': 6}
 , ,https://www.youtube.com/watch?v=UbYA9hyspOE,{'pay': 2},{'pay': 8},{'pay': 2}
 , ,https://www.youtube.com/watch?v=sn7sKWnknZo,{'pay': 1},{'pay': 5},{'pay': 6}
 , ,https://www.youtube.com/watch?v=BEnJusf4wOw,{'pay': 1},"{'pay': 3, 'per': 2}",{'pay': 3}
 , ,https://www.youtube.com/watch?v=4nuD0-U44oU,{'pay': 1},{'pay': 6},{'pay': 3}
 , ,https://www.youtube.com/watch?v=Yfgc_NeL3Hw,{'pay': 1},"{'pay': 7, 'per': 1}",{'pay': 3}
 , ,https://www.youtube.com/watch?v=HuFt_qsDq6s,NoFlag,NoFlag,{'pay': 1}
 , ,https://www.youtube.com/watch?v=2ApBjhM6znY,"{'pay': 1, 'per': 1}","{'pay': 8, 'per': 2}",{'pay': 5}
 , ,https://www.youtube.com/watch?v=_xbIblUWYts,{'pay': 2},{'pay': 12},{'pay': 2}
 , ,https://www.youtube.com/watch?v=P3dlZRx_5gc,{'pay': 2},{'pay': 3},NoFlag
 , ,https://www.youtube.com/watch?v=JhMr8p_K7ZM,{'pay': 1},{'pay': 10},{'pay': 11}
 , ,https://www.youtube.com/watch?v=QJ2IqLFxqjU,{'pay': 1},{'pay': 3},{'pay': 2}
 , ,https://www.youtube.com/watch?v=nrU0u_Os3HE,{'pay': 1},{'pay': 3},{'pay': 1}
 , ,https://www.youtube.com/watch?v=ziTRU9dxjFQ,{'pay': 2},{'pay': 10},{'pay': 3}
 , ,https://www.youtube.com/watch?v=Ym_oa3cp4Bk,{'pay': 1},{'pay': 7},{'pay': 2}
 , ,https://www.youtube.com/watch?v=CSyuYQjbZCc,{'pay': 2},{'pay': 19},"{'pay': 4, 'per': 2}"
 , ,https://www.youtube.com/watch?v=o0a0MZOETu4,"{'pay': 1, 'per': 1}","{'pay': 8, ' ads': 1}",{'pay': 3}
 , ,https://www.youtube.com/watch?v=zqMRohFkRYA,{'pay': 1},{'pay': 15},"{'pay': 29, 'per': 2}"
 , ,https://www.youtube.com/watch?v=V7wNIqt0jLA,{'pay': 1},{'pay': 5},{'pay': 4}
 , ,https://www.youtube.com/watch?v=MCbMQT8OBjg,{'pay': 2},{'pay': 8},{'pay': 1}
 , ,https://www.youtube.com/watch?v=3AhRlWXiMtI,{'pay': 1},{'pay': 10},{'pay': 4}
 , ,https://www.youtube.com/watch?v=wjpuI2tDO6g,{'pay': 1},{'pay': 4},{'pay': 5}
 , ,https://www.youtube.com/watch?v=pmCPsvdxmFw,{'pay': 1},{'pay': 5},"{'pay': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=33Agr5LduoY,{'pay': 1},{'pay': 3},{'pay': 5}
 , ,https://www.youtube.com/watch?v=dffDJBf4C2E,{'pay': 1},{'pay': 6},{'pay': 4}
 , ,https://www.youtube.com/watch?v=65Wde-khn68,{'pay': 1},{'pay': 3},{'pay': 5}
 , ,https://www.youtube.com/watch?v=a80_ibxiPD4,{'pay': 1},{'pay': 3},{'pay': 4}
 , ,https://www.youtube.com/watch?v=elGR2CKBjwk,{'pay': 1},{'pay': 6},{'pay': 2}
 , ,https://www.youtube.com/watch?v=Izdk_M_3jFU,{'pay': 1},{'pay': 1},{'pay': 4}
 , ,https://www.youtube.com/watch?v=iO83txvcDeI,{'pay': 1},{'pay': 6},{'pay': 2}
https://www.youtube.com/UCm-0lt5i5Zyi-_XMbBapdPQ,36,https://www.youtube.com/watch?v=us615a_t4I0,NoFlag,NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=_NW3AqMaC-I,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=Bybfi8hftnQ,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=c6h3HSsstvE,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=tvjIEL8WOYk,NoFlag,{'per': 1},NoFlag
 , ,https://www.youtube.com/watch?v=f6Diy8YIyf4,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=2AVdH5X3tWM,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=GF2wNH_b5C0,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=7-x_K5CfY2k,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=zflTkX1UYcI,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=DnXunq2-BM0,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=JVOKIEkbBvA,"{'pay': 1, 'click': 1}","{'pay': 3, 'per': 1, ' ad ': 1, 'ad ': 1, 'advertis': 1, 'click': 3}","{'pay': 6, 'advertis': 1, 'click': 7, 'per': 1}"
 , ,https://www.youtube.com/watch?v=IzdjCijeqN4,NoFlag,NoFlag,"{'pay': 3, 'click': 3}"
 , ,https://www.youtube.com/watch?v=ywNKXcX8m_s,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=KOkns4Oc-7U,{'per': 1},NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=cNV3hoqS-zY,NoFlag,{'per': 1},{'per': 1}
 , ,https://www.youtube.com/watch?v=sQ-djNv50JI,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=sGFNfPIeYZM,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=qEZoa4tTovg,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=0TYBlIu7OCo,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=B-f-XrdEma4,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=RO-CBo-BYXk,"{'pay': 1, 'click': 1}","{'pay': 2, 'advertis': 1, 'click': 2, 'per': 1}","{'pay': 4, 'click': 4, 'per': 1}"
 , ,https://www.youtube.com/watch?v=pk9fSmlxQ2E,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=v2jPySnyaO8,{'per': 1},NoFlag,{'per': 8}
 , ,https://www.youtube.com/watch?v=9S4VRoTKt7Y,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=m16f57F02lc,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=9wta2NdS8iU,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=fSjd1Z1Y1Ck,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=orzs_GdCuUo,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=WYYhyiZ4g6c,"{'pay': 1, 'click': 1}","{'pay': 2, 'click': 2}","{'pay': 5, 'advertis': 1, 'click': 6, 'per': 2}"
 , ,https://www.youtube.com/watch?v=HPc3NtYSP68,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=vQwz5or8amY,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=kli3EZ-AFek,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=AqUqU893Wy4,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=873FSasgdbA,NoFlag,{'advertis': 1},NoFlag
 , ,https://www.youtube.com/watch?v=Nid4K6KBfa0,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=ADGJyTkOYS4,NoFlag,{'advertis': 1},NoFlag
 , ,https://www.youtube.com/watch?v=ZJoDzgJoJAg,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=VpoLF7poKKQ,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=nthN-nKkmxc,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=-5tGq-PjO-I,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=-gIikkyWO7c,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=ncB9TmYRZ1g,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=LWqtCc0I3Ro,NoFlag,NoFlag,{'per': 4}
 , ,https://www.youtube.com/watch?v=lN1Fv-0o_cA,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=sP37PacGDpg,NoFlag,NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=RVcHm8W7zr4,NoFlag,NoFlag,NoFlag
https://www.youtube.com/UC4XMd4ydC6NG1F-KotHBBZA,47,https://www.youtube.com/watch?v=QYkZ6VUgPOI,{'per': 1},"{'pay': 1, ' ads': 1}",{'per': 3}
 , ,https://www.youtube.com/watch?v=i28RpJ0626Q,{'per': 1},"{' ads': 1, 'per': 1}",{'per': 3}
 , ,https://www.youtube.com/watch?v=uJ80aPR4og0,NoFlag,{'scam': 1},{'per': 1}
 , ,https://www.youtube.com/watch?v=ZY9QDKa7Xqo,{'per': 2},{'pay': 1},{'per': 2}
 , ,https://www.youtube.com/watch?v=jPOEQqjGqEA,NoFlag,{'per': 1},NoFlag
 , ,https://www.youtube.com/watch?v=kaClzg1UOfY,{'per': 1},NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=ipCAKYqDviM,{'per': 1},{'per': 3},{'per': 3}
 , ,https://www.youtube.com/watch?v=BIcoLIr8yow,{'per': 1},NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=Qk0eNqd6oK4,{'per': 1},{'per': 2},{'per': 2}
 , ,https://www.youtube.com/watch?v=_iYQGkmrxWw,{'per': 2},{'per': 1},{'per': 4}
 , ,https://www.youtube.com/watch?v=zWjVrGAtY7A,{'per': 1},NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=UNB5ejzQt-0,{'per': 1},NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=tvT-Seay4t4,{'per': 1},NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=FEFlDjtUfEk,NoFlag,{'click': 1},NoFlag
 , ,https://www.youtube.com/watch?v=SaXkS3qxrTI,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=ddGTk7BKwno,NoFlag,{'pay': 4},{'per': 1}
 , ,https://www.youtube.com/watch?v=6b96pDGeBNA,{'per': 1},NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=vhgt-fPp6Is,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=U-gV8Oco9-I,"{'pay': 1, 'per': 1}",{'scam': 1},"{'pay': 2, 'per': 3}"
 , ,https://www.youtube.com/watch?v=CRsBcTmCphQ,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=9XUDQLWVbw8,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=mgYng1xTFac,{'per': 1},NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=QmMOXer8NVI,{'per': 1},NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=75daH9TtFzo,NoFlag,NoFlag,"{'clickbank': 1, 'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=eSsdQ1xZNcA,{'per': 1},NoFlag,{'per': 2}
 , ,https://www.youtube.com/watch?v=qOJAI1XQM2o,{'per': 1},"{' ads': 1, 'per': 2}",{'per': 3}
 , ,https://www.youtube.com/watch?v=1hlwfePqLFs,{'per': 1},NoFlag,{'per': 2}
 , ,https://www.youtube.com/watch?v=irzISsbTg2Q,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=8x5Nj_S4Plg,{'pay': 1},NoFlag,"{'pay': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=Qt33L5lLw5U,"{'click': 1, 'per': 1}",{'per': 1},"{'click': 2, 'per': 2}"
 , ,https://www.youtube.com/watch?v=jIOF0JM4KGU,{'per': 1},{'per': 3},{'per': 3}
 , ,https://www.youtube.com/watch?v=Bmrq9l7XAgY,{'per': 2},NoFlag,{'per': 4}
 , ,https://www.youtube.com/watch?v=HPabb7y4HSs,{'per': 1},{'per': 1},{'per': 3}
 , ,https://www.youtube.com/watch?v=F6py4jmtZKU,NoFlag,{'pay': 3},{'per': 1}
 , ,https://www.youtube.com/watch?v=Kxl3y1M5X7s,{'per': 1},{'scam': 1},{'per': 3}
 , ,https://www.youtube.com/watch?v=-PJ5L2cdVc8,{'per': 1},NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=7oEVDyptl1g,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=P182beBtnRk,{'per': 1},NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=rJlOL4HJYAY,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=AShXJZ-Wo8U,{'click': 1},{'pay': 1},"{'pay': 1, 'click': 2, 'per': 1}"
 , ,https://www.youtube.com/watch?v=2lXmn11cux8,{'click': 1},"{'scam': 1, 'click': 1}","{'click': 2, 'per': 1}"
 , ,https://www.youtube.com/watch?v=xejT7fh2Auk,{'click': 1},"{' ads': 2, 'click': 2}","{'click': 2, 'per': 1}"
 , ,https://www.youtube.com/watch?v=mksY0xApBQc,{'per': 1},"{' ads': 1, 'per': 1}",{'per': 3}
 , ,https://www.youtube.com/watch?v=00wmcJr84V4,NoFlag,{'scam': 1},{'per': 1}
 , ,https://www.youtube.com/watch?v=Q6W31nyPBHk,{'per': 1},NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=UgI5HBOmego,{'per': 1},NoFlag,{'per': 2}
 , ,https://www.youtube.com/watch?v=a1htN4lXpOs,{'per': 1},NoFlag,{'per': 3}
 , ,https://www.youtube.com/watch?v=O1wyHJ0em_0,{'per': 2},NoFlag,{'per': 3}
https://www.youtube.com/UCc_JjkCl0fWcGUqbjH4y2Cw,5,https://www.youtube.com/watch?v=-y2hIW_gedI,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=rYvcgJFDn4M,{'click': 1},{'click': 1},"{'click': 2, 'per': 1}"
 , ,https://www.youtube.com/watch?v=eq39xBC6YGU,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=hhHq2aNYSj0,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=SX4p9z7h0io,{'click': 1},NoFlag,{'pay': 2}
 , ,https://www.youtube.com/watch?v=25vt1OnQwC0,NoFlag,NoFlag,NoFlag
https://www.youtube.com/UCY__JXfCOJbuR-_7Nfsw0Pg,1,https://www.youtube.com/watch?v=HVdyjNflePM,"{'clickbank': 2, 'click': 2}","{'clickbank': 5, 'click': 6}","{'advertis': 1, 'clickbank': 54, 'click': 60}"
https://www.youtube.com/UCLaaIi4Ha4zvfvF8HpZJCfA,4,https://www.youtube.com/watch?v=1aTqaCfUMTg,{'click': 1},"{'pay': 3, ' ads': 3, 'click': 1}",{'advertis': 1}
 , ,https://www.youtube.com/watch?v=Dht0RmCi2lo,"{'click': 2, 'per': 1}","{'pay': 3, ' ads': 3, 'click': 1}","{'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=hXE0afLx5Zc,NoFlag,{'pay': 2},NoFlag
 , ,https://www.youtube.com/watch?v=ajzzNwraHs0,NoFlag,NoFlag,NoFlag
https://www.youtube.com/UC_j05ldN35EHz2iZk0nbcIQ,1,https://www.youtube.com/watch?v=5UbrW4xSbaM,{'pay': 1},{'pay': 9},"{'pay': 3, 'per': 1}"
 , ,https://www.youtube.com/watch?v=qfVg7HzVYdg,"{'click': 2, 'per': 2}","{'pay': 1, ' ads': 4, 'click': 7, 'per': 2}","{'click': 1, 'per': 1}"
https://www.youtube.com/UCvm9vVgfhjUpZSJ5WQXVVNw,8,https://www.youtube.com/watch?v=w9whQbR5oG8,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=e0E8rxjqIdE,NoFlag,NoFlag,{'click': 1}
 , ,https://www.youtube.com/watch?v=o_bMR4PSf1M,{'per': 1},{'per': 1},{'click': 2}
 , ,https://www.youtube.com/watch?v=MnpEG4QFxPA,NoFlag,{'per': 1},{'click': 2}
 , ,https://www.youtube.com/watch?v=cWCwYc8jWEM,NoFlag,"{' ads': 1, 'per': 1}",{'click': 2}
 , ,https://www.youtube.com/watch?v=fzH9l9J8ojU,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=1sRIrEqMrJk,NoFlag,NoFlag,{'click': 2}
 , ,https://www.youtube.com/watch?v=XZWexkJHTzA,NoFlag,{'per': 2},{'click': 2}
 , ,https://www.youtube.com/watch?v=0B-gRvX5-hY,{'per': 1},{'per': 2},"{'click': 2, 'per': 1}"
 , ,https://www.youtube.com/watch?v=sByGw1rlvDs,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=9IGo7BrzRlU,NoFlag,NoFlag,{'click': 2}
 , ,https://www.youtube.com/watch?v=eJBcCMJzwok,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=UwNO-Bol1cE,NoFlag,{' ads': 1},{'click': 2}
 , ,https://www.youtube.com/watch?v=EoGl62oNEiY,NoFlag,{'per': 1},NoFlag
https://www.youtube.com/UCzdaZgCp4yb9taWVeZ-xjlw,7,https://www.youtube.com/watch?v=aPn_F-rQydo,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=MLaqka3NK6I,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=kgvg_zxxsiM,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=ZuUCi5JVC3A,{'pay': 2},NoFlag,{'click': 2}
 , ,https://www.youtube.com/watch?v=EduaCStdICw,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=ULC9t9FkrWk,{'click': 1},{'click': 1},{'click': 2}
 , ,https://www.youtube.com/watch?v=PrLxby95C64,NoFlag,{'per': 1},NoFlag
 , ,https://www.youtube.com/watch?v=H0ij2P2-cJg,NoFlag,NoFlag,{'pay': 1}
 , ,https://www.youtube.com/watch?v=nmaEdwGN2PU,{'pay': 1},NoFlag,{'click': 2}
 , ,https://www.youtube.com/watch?v=A-d-GOrfAw8,NoFlag,NoFlag,{'click': 1}
 , ,https://www.youtube.com/watch?v=VLPYRKdCrA8,NoFlag,{' ads': 1},NoFlag
 , ,https://www.youtube.com/watch?v=7MxZqzpUOzE,{'pay': 1},NoFlag,{'click': 2}
https://www.youtube.com/UCSTMpD0f9Ny09oqVOQD4jsA,1,https://www.youtube.com/watch?v=K4qhmzMRpgI,{'pay': 1},{'pay': 5},"{'pay': 2, 'click': 2}"
 , ,https://www.youtube.com/watch?v=RSU02RSn0nk,{'click': 1},"{'pay': 2, ' ads': 2}","{'pay': 1, 'click': 4}"
https://www.youtube.com/UC1EC3wC1AEVg7-GIH_5otNw,44,https://www.youtube.com/watch?v=RYryJ0x1vgM,{'per': 2},NoFlag,"{'click': 6, 'per': 3}"
 , ,https://www.youtube.com/watch?v=JsOItZNQRLo,NoFlag,NoFlag,"{'click': 6, 'per': 3}"
 , ,https://www.youtube.com/watch?v=8x7otfs_EbU,NoFlag,{'scam': 1},"{'pay': 1, 'click': 10, 'per': 2}"
 , ,https://www.youtube.com/watch?v=oFtWlYOk_Cg,NoFlag,NoFlag,"{'click': 5, 'per': 1}"
 , ,https://www.youtube.com/watch?v=kWUMqo-dZdk,"{'click': 1, 'per': 1}",{'per': 1},"{'click': 8, 'per': 4}"
 , ,https://www.youtube.com/watch?v=K0BlINLD_uE,NoFlag,{'pay': 2},"{'pay': 4, 'click': 4}"
 , ,https://www.youtube.com/watch?v=sUOpJkKGbv4,{'per': 1},NoFlag,"{'pay': 1, 'click': 5, 'per': 2}"
 , ,https://www.youtube.com/watch?v=6aS2FqTM4to,NoFlag,{'scam': 1},{'click': 4}
 , ,https://www.youtube.com/watch?v=LgLECvXoV4k,{'per': 1},NoFlag,"{'click': 5, 'per': 2}"
 , ,https://www.youtube.com/watch?v=fvYKjA3AX-I,"{'click': 1, 'per': 1}",{'per': 1},"{'click': 6, 'per': 2}"
 , ,https://www.youtube.com/watch?v=CJyOK77hi0o,NoFlag,{'scam': 2},"{'pay': 1, 'click': 7, 'per': 4}"
 , ,https://www.youtube.com/watch?v=GnxukGu954E,{'pay': 1},"{'pay': 11, 'scam': 3}","{'pay': 10, 'scam': 1, 'click': 6}"
 , ,https://www.youtube.com/watch?v=MSxc_aZlLp4,{'click': 1},{'pay': 1},"{'pay': 2, 'click': 6}"
 , ,https://www.youtube.com/watch?v=JP-YMOslNrM,{'per': 1},{'scam': 1},"{'pay': 3, 'click': 5, 'per': 3}"
 , ,https://www.youtube.com/watch?v=QXRa8HUdTGw,{'per': 1},NoFlag,"{'click': 5, 'per': 5}"
 , ,https://www.youtube.com/watch?v=7Bqdps5f1Vw,{'click': 1},"{'scam': 1, 'click': 1}","{'click': 4, 'per': 2}"
 , ,https://www.youtube.com/watch?v=duGLyANWwYo,NoFlag,{'pay': 4},{'click': 5}
 , ,https://www.youtube.com/watch?v=Tsmre-1F6U0,{'per': 1},{'click': 1},"{'clickbank': 2, 'click': 10, 'per': 7}"
 , ,https://www.youtube.com/watch?v=C14KTBk6abM,{'per': 1},NoFlag,"{'click': 8, 'per': 5}"
 , ,https://www.youtube.com/watch?v=BlygVOPvf40,NoFlag,{'per': 1},"{'pay': 1, 'click': 4, 'per': 3}"
 , ,https://www.youtube.com/watch?v=vaeehnss_Ic,NoFlag,{'per': 1},"{'click': 5, 'per': 3}"
 , ,https://www.youtube.com/watch?v=rl304ERRdi8,NoFlag,{'scam': 1},"{'pay': 3, 'scam': 1, 'click': 8, 'per': 5}"
 , ,https://www.youtube.com/watch?v=k3pZN9uqwdw,{'per': 1},{'scam': 1},"{'pay': 1, 'click': 4, 'per': 2}"
 , ,https://www.youtube.com/watch?v=uSGm1S9t16k,{'per': 1},{'per': 1},"{'click': 5, 'per': 2}"
 , ,https://www.youtube.com/watch?v=ExFTaT3z-VA,NoFlag,NoFlag,"{'pay': 7, 'click': 5, 'per': 2}"
 , ,https://www.youtube.com/watch?v=ctqtCD91Uj0,{'per': 1},{'scam': 1},"{'pay': 1, 'click': 4, 'per': 2}"
 , ,https://www.youtube.com/watch?v=7dIMcO2S53w,NoFlag,{'per': 2},"{'click': 7, 'per': 2}"
 , ,https://www.youtube.com/watch?v=MAEOUSCncy0,{'per': 1},{'pay': 2},"{'pay': 4, 'click': 5}"
 , ,https://www.youtube.com/watch?v=Fo86ccSl_s8,NoFlag,{'scam': 4},"{'click': 7, 'per': 3}"
 , ,https://www.youtube.com/watch?v=816QgoH1JZE,NoFlag,NoFlag,{'click': 6}
 , ,https://www.youtube.com/watch?v=URZiBJIM21w,NoFlag,{'scam': 1},"{'click': 4, 'per': 1}"
 , ,https://www.youtube.com/watch?v=ihPnzmANt4w,{'per': 1},{'scam': 1},"{'click': 4, 'per': 2}"
 , ,https://www.youtube.com/watch?v=4sY3CZ8ydJE,NoFlag,"{' ads': 1, 'per': 1}","{'click': 8, 'per': 3}"
 , ,https://www.youtube.com/watch?v=wjc7QSPmdq8,NoFlag,{'scam': 1},{'click': 5}
 , ,https://www.youtube.com/watch?v=gIRhD2-uWA4,NoFlag,{'scam': 2},{'click': 4}
 , ,https://www.youtube.com/watch?v=to6M8pbJ6I0,{'per': 1},{'scam': 1},"{'click': 4, 'per': 2}"
 , ,https://www.youtube.com/watch?v=UzZsTsVYDTo,NoFlag,{' ads': 1},"{'click': 6, 'per': 1}"
 , ,https://www.youtube.com/watch?v=HCWyRrNMW58,NoFlag,{'scam': 1},"{'pay': 1, 'click': 4}"
 , ,https://www.youtube.com/watch?v=tp8N83yTGyU,NoFlag,NoFlag,{'click': 4}
 , ,https://www.youtube.com/watch?v=2b8aYUM7Nsw,{'per': 1},{'scam': 1},"{'pay': 2, 'click': 5, 'per': 1}"
 , ,https://www.youtube.com/watch?v=6J3SJ3He5Ns,{'per': 1},NoFlag,"{'pay': 10, 'click': 4, 'per': 1}"
 , ,https://www.youtube.com/watch?v=rzMj9e2IctI,NoFlag,NoFlag,"{'click': 4, 'per': 2}"
 , ,https://www.youtube.com/watch?v=bSvFJTaQe0c,{'per': 1},NoFlag,{'click': 5}
 , ,https://www.youtube.com/watch?v=AN1YUNFUpJI,{'per': 1},NoFlag,"{'click': 5, 'per': 3}"
 , ,https://www.youtube.com/watch?v=u-MRmGYL8SY,NoFlag,{'scam': 1},"{'click': 7, 'per': 1}"
 , ,https://www.youtube.com/watch?v=o6oW2uZ_WtM,{'per': 1},"{' ads': 1, 'per': 2}","{'click': 3, 'per': 4}"
 , ,https://www.youtube.com/watch?v=N05Q12fhZMA,NoFlag,NoFlag,{'click': 3}
